2024-05-19, 20:10:28.679081, 2415000000, 2420000000, 1000000.00, 20, -63.52, -60.62, -53.34, -50.80, -59.03
2024-05-19, 20:10:28.679081, 2420000000, 2425000000, 1000000.00, 20, -50.62, -55.18, -64.81, -58.06, -56.55
2024-05-19, 20:10:28.679081, 2430000000, 2435000000, 1000000.00, 20, -65.52, -65.53, -69.15, -76.70, -88.94
2024-05-19, 20:10:28.679081, 2425000000, 2430000000, 1000000.00, 20, -59.48, -55.97, -57.18, -61.31, -63.57
2024-05-19, 20:10:28.679081, 2435000000, 2440000000, 1000000.00, 20, -61.86, -64.17, -62.33, -61.22, -71.30
2024-05-19, 20:10:28.679081, 2440000000, 2445000000, 1000000.00, 20, -58.69, -57.14, -54.00, -61.89, -53.23
2024-05-19, 20:10:28.679081, 2450000000, 2455000000, 1000000.00, 20, -63.73, -59.12, -63.64, -70.37, -60.79
2024-05-19, 20:10:28.679081, 2445000000, 2450000000, 1000000.00, 20, -67.18, -55.67, -55.34, -58.95, -55.61
2024-05-19, 20:10:28.679081, 2455000000, 2460000000, 1000000.00, 20, -66.29, -74.82, -70.41, -66.44, -65.18
2024-05-19, 20:10:28.679081, 2460000000, 2465000000, 1000000.00, 20, -65.19, -60.38, -60.45, -63.18, -65.83
2024-05-19, 20:10:28.679081, 2470000000, 2475000000, 1000000.00, 20, -67.44, -66.81, -60.47, -63.33, -69.77
2024-05-19, 20:10:28.679081, 2465000000, 2470000000, 1000000.00, 20, -61.43, -60.03, -59.68, -60.33, -59.63
2024-05-19, 20:10:28.679081, 2475000000, 2480000000, 1000000.00, 20, -61.18, -60.19, -68.53, -73.03, -70.33
2024-05-19, 20:10:28.679081, 2480000000, 2485000000, 1000000.00, 20, -64.91, -60.71, -69.77, -62.69, -59.61
2024-05-19, 20:10:28.679081, 2490000000, 2495000000, 1000000.00, 20, -64.44, -62.35, -63.34, -65.22, -65.05
2024-05-19, 20:10:28.679081, 2485000000, 2490000000, 1000000.00, 20, -64.22, -60.53, -60.74, -57.04, -60.30
2024-05-19, 20:10:28.679081, 2495000000, 2500000000, 1000000.00, 20, -66.56, -72.00, -65.57, -66.03, -72.78
2024-05-19, 20:10:28.691369, 2400000000, 2405000000, 1000000.00, 20, -65.47, -60.79, -62.40, -76.46, -67.63
2024-05-19, 20:10:28.691369, 2410000000, 2415000000, 1000000.00, 20, -64.50, -60.06, -59.71, -65.91, -67.72
2024-05-19, 20:10:28.691369, 2405000000, 2410000000, 1000000.00, 20, -60.74, -64.03, -60.85, -62.23, -62.84
2024-05-19, 20:10:28.691369, 2415000000, 2420000000, 1000000.00, 20, -61.08, -63.15, -70.57, -60.44, -59.19
2024-05-19, 20:10:28.691369, 2420000000, 2425000000, 1000000.00, 20, -65.15, -74.63, -67.48, -61.95, -67.03
2024-05-19, 20:10:28.691369, 2430000000, 2435000000, 1000000.00, 20, -62.48, -60.81, -63.65, -61.74, -59.93
2024-05-19, 20:10:28.691369, 2425000000, 2430000000, 1000000.00, 20, -65.05, -69.59, -71.83, -60.69, -64.92
2024-05-19, 20:10:28.691369, 2435000000, 2440000000, 1000000.00, 20, -64.57, -70.23, -71.40, -63.46, -65.89
2024-05-19, 20:10:28.691369, 2440000000, 2445000000, 1000000.00, 20, -68.97, -64.83, -59.70, -62.71, -61.79
2024-05-19, 20:10:28.691369, 2450000000, 2455000000, 1000000.00, 20, -65.50, -72.08, -73.35, -69.89, -71.54
2024-05-19, 20:10:28.691369, 2445000000, 2450000000, 1000000.00, 20, -56.48, -62.33, -58.86, -54.53, -59.26
